360 -0.31051323 -0.0030941358 10.082392 61 38 18
361 -0.24391139 -0.065597415 10.012716 21 15 13
362 -0.29206964 -0.021537725 10.030135 143 112 49
363 -0.28284785 -0.044079892 10.063949 161 131 57
364 -0.24391139 -0.06457277 10.00247 96 68 35
365 -0.25518247 -0.053301685 10.0045185 136 109 49
366 -0.30436537 -0.018463794 10.052677 155 123 57
367 -0.28592178 -0.0071927113 9.942016 104 74 45
368 -0.29411894 -0.014365219 9.961484 139 107 55
369 -0.2787493 -0.026660945 9.976853 61 43 22
370 -0.24698532 -0.045104533 9.9819765 56 41 26
371 -0.2398128 -0.066622056 10.016814 27 20 16
372 -0.2982175 -0.0071927113 10.031159 153 121 50
373 -0.2654289 -0.041005958 10.005544 167 144 99
374 -0.24391139 -0.05432633 10.036283 59 43 27
375 -0.25518247 -0.04920311 10.07112 42 33 25
376 -0.3115379 -0.0051434236 10.069072 137 105 53
377 -0.2510839 -0.04612918 10.08854 27 20 12
378 -0.2746507 -0.042030603 10.094687 103 70 20
379 -0.25005925 -0.02256237 9.948163 119 94 41
380 -0.26850283 -0.042030603 10.111082 23 11 6
381 -0.27772462 -0.026660945 9.993248 74 57 33
382 -0.29514357 -0.002069492 9.998371 57 42 26
383 -0.30539003 -0.002069492 9.964558 59 45 32
384 -0.27977392 -0.03588274 10.02911 113 85 41
385 -0.24391139 -0.011291287 9.931769 50 32 15
386 -0.2654289 -0.010266643 9.937917 56 33 21
387 -0.27772462 -0.04612918 10.080342 168 135 48
388 -0.291045 -0.0153898625 9.980952 23 18 15
389 -0.26235497 -0.047153823 10.0578 98 69 27
390 -0.26850283 -0.048178468 10.041406 135 105 52
391 -0.29514357 -0.031784166 10.050628 142 107 50
392 -0.22751708 -0.04612918 9.962508 82 65 40
393 -0.28592178 -0.014365219 9.994272 59 45 33
394 -0.2346896 -0.0030941358 9.912301 151 134 98
395 -0.27260143 -0.048178468 10.025012 163 138 87
396 -0.27362606 -0.020513082 9.955336 158 132 44
397 -0.24903461 -0.042030603 9.969681 130 101 55
398 -0.29514357 -0.031784166 10.063949 164 133 60
399 -0.30334073 -0.019488437 10.067022 151 115 44
400 -0.2982175 -0.012315931 9.964558 119 86 46
401 -0.23673888 -0.053301685 9.983002 73 56 36
402 -0.2562071 -0.050227754 10.00247 137 111 54
403 -0.28694645 -0.010266643 9.994272 92 71 44
404 -0.29924217 -0.0256363 10.051653 164 130 66
405 -0.28694645 -0.041005958 10.063949 170 137 55
406 -0.2930943 -0.020513082 10.032185 142 112 46
407 -0.23059101 -0.043055248 9.961484 78 62 38
408 -0.2838725 -0.023587013 9.976853 48 32 18
409 -0.2930943 -0.013340575 9.979927 38 25 16
410 -0.27977392 -0.023587013 9.992223 83 64 37
411 -0.30129144 -0.0051434236 10.033209 136 105 41
412 -0.2787493 -0.041005958 10.094687 152 116 41
413 -0.24903461 -0.042030603 10.105959 42 26 16
414 -0.22956638 -0.050227754 10.098786 3 5 10
415 -0.27260143 -0.041005958 10.111082 37 23 12
416 -0.24596068 -0.010266643 9.930744 37 23 11
417 -0.25210854 -0.039981317 9.968657 104 77 38
418 -0.28182322 -0.043055248 10.0813675 167 135 52
419 -0.26645356 -0.038956672 10.128501 7 5 6
420 -0.24698532 -0.062523484 10.003494 104 75 33
421 -0.28079855 -0.031784166 10.02911 121 90 39
422 -0.24288675 -0.04920311 10.049603 36 26 14
423 -0.27157676 -0.045104533 10.025012 154 128 75
424 -0.2930943 -0.03588274 10.116205 129 88 26
425 -0.26850283 -0.0071927113 9.935867 53 35 25
426 -0.2582564 -0.058424905 10.037308 151 134 92
427 -0.27157676 -0.053301685 10.075219 85 55 13
428 -0.24391139 -0.06457277 10.016814 19 11 10
429 -0.23878817 -0.047153823 10.069072 12 9 11
430 -0.23366494 -0.07481921 10.014766 23 13 5
431 -0.3094886 -0.014365219 10.051653 180 156 105
432 -0.22649245 -0.09121351 10.13055 28 11 0
433 -0.28694645 -0.02256237 9.962508 154 125 60
434 -0.2674782 -0.026660945 9.957385 138 114 55
435 -0.2674782 -0.036907382 10.006568 179 158 111
436 -0.26850283 -0.044079892 10.040381 147 118 70
437 -0.2510839 -0.052277043 9.997346 102 77 39
438 -0.23366494 -0.065597415 10.028086 19 13 14
439 -0.2889957 -0.03588274 10.111082 146 110 39
440 -0.26850283 -0.04612918 10.020913 155 133 89
441 -0.30436537 -0.014365219 10.048578 139 109 44
442 -0.2838725 -0.002069492 9.9368925 74 48 31
443 -0.24903461 -0.02256237 9.947139 103 75 33
444 -0.27772462 -0.026660945 9.9727545 102 74 36
445 -0.28694645 -0.021537725 10.026036 131 99 40
446 -0.2674782 -0.043055248 10.106983 37 25 13
447 -0.2982175 -0.024611657 10.114156 142 106 40
448 -0.2930943 -0.02256237 10.129525 130 97 36
449 -0.29411894 -0.012315931 9.957385 150 120 51
450 -0.26235497 -0.037932027 9.999395 143 121 79
451 -0.2787493 -0.032808807 10.020913 126 99 54
452 -0.2654289 -0.04920311 10.035258 110 82 42
453 -0.24596068 -0.044079892 10.098786 18 11 9
454 -0.2254678 -0.045104533 9.95841 77 58 33
455 -0.30334073 -0.023587013 10.096737 137 103 37
456 -0.26440427 -0.0061680675 9.933819 45 27 19
457 -0.27157676 -0.018463794 9.951238 166 139 60
458 -0.22751708 -0.0768685 10.007593 9 5 3
459 -0.29616824 -0.008217355 10.026036 126 94 40
460 -0.2418621 -0.062523484 9.997346 52 33 18
461 -0.23571424 -0.050227754 10.045505 44 34 23
462 -0.26440427 -0.037932027 9.983002 135 111 62
463 -0.2398128 -0.011291287 9.926646 99 76 43
464 -0.29411894 -0.028710233 10.045505 151 117 58
465 -0.30641466 -0.0256363 10.0813675 155 120 57
466 -0.22444315 -0.116829604 10.127476 71 23 0
467 -0.2562071 -0.047153823 10.069072 79 62 46
468 -0.28182322 -0.042030603 10.056776 161 127 47
469 -0.22854173 -0.044079892 9.95841 88 68 39
470 -0.23571424 -0.050227754 9.976853 87 69 43
471 -0.23161566 -0.07276992 10.008617 38 29 23
472 -0.29206964 -0.032808807 10.110057 147 110 37
473 -0.24493603 -0.060474195 9.998371 104 78 41
474 -0.25518247 -0.047153823 9.997346 105 83 47
475 -0.29002038 -0.018463794 10.023987 138 105 43
476 -0.3002668 -0.020513082 10.114156 147 111 46
477 -0.2695275 -0.042030603 10.021937 130 109 72
478 -0.29924217 -0.0051434236 10.02911 117 84 35
479 -0.27055213 -0.052277043 10.07112 114 80 27
480 -0.29616824 -0.019488437 10.129525 153 123 47
481 -0.25210854 -0.018463794 9.945089 82 59 26
482 -0.28182322 -0.023587013 9.97173 90 54 20
483 -0.26645356 -0.03383345 9.986075 59 40 16
484 -0.27977392 -0.031784166 10.023987 111 81 38
485 -0.2346896 -0.045104533 10.05985 10 7 7
486 -0.2418621 -0.043055248 10.1131315 7 6 8
487 -0.26645356 -0.038956672 10.120303 13 7 9
488 -0.24288675 -0.009241999 9.926646 71 51 26
489 -0.2398128 -0.04920311 10.04448 55 40 24
